Student ID,student_name,gender,grade,school_name,reading_score,math_score
4412,Tracey Campbell,F,10th,Figueroa High School,94,99
4413,Stephen Rollins,M,10th,Figueroa High School,89,98
4414,Yolanda Walker,F,9th,Figueroa High School,69,55
4415,Kimberly Ellison,F,9th,Figueroa High School,98,70
4416,Stephanie Yang,F,9th,Figueroa High School,96,56
4417,Katelyn Castro,F,11th,Figueroa High School,68,99
4418,Robert Kaufman,M,11th,Figueroa High School,82,65
4419,Corey Simmons,M,11th,Figueroa High School,75,76
4420,John Flores,M,12th,Figueroa High School,92,68
4421,Eric Marsh,M,11th,Figueroa High School,77,80
4422,April Lara,F,12th,Figueroa High School,77,98
4423,Michael Coleman,M,11th,Figueroa High School,92,96
4424,Connie Raymond,F,10th,Figueroa High School,75,69
4425,Michael Gonzalez DDS,M,12th,Figueroa High School,74,67
4426,Misty Johnson,F,10th,Figueroa High School,67,81
4427,Ryan Phillips Jr.,M,9th,Figueroa High School,93,75
4428,Nicole Scott,F,10th,Figueroa High School,79,62
4429,Sandra Miller,F,12th,Figueroa High School,88,59
4430,Tara Sanchez,F,9th,Figueroa High School,94,92
4431,Craig Smith,M,10th,Figueroa High School,76,87
4432,Philip Faulkner,M,10th,Figueroa High School,79,67
4433,Ronald Williams,M,11th,Figueroa High School,66,85
4434,Joseph Boyd,M,11th,Figueroa High School,92,69
4435,Melissa Wise,F,9th,Figueroa High School,79,62
4436,Sean Moore,M,10th,Figueroa High School,99,65
4437,Scott Hurley,M,11th,Figueroa High School,63,79
4438,Andrew Barnett,M,9th,Figueroa High School,98,99
4439,Joseph Smith,M,10th,Figueroa High School,81,83
4440,John Lopez,M,10th,Figueroa High School,85,63
4441,Eric Davis,M,9th,Figueroa High School,87,93
4442,Christina Hines,F,9th,Figueroa High School,67,93
4443,Michael Navarro,M,11th,Figueroa High School,66,80
5536,Martin Lee,M,9th,Figueroa High School,90,71
5537,Douglas Blake,M,9th,Figueroa High School,64,81
5538,Michele Freeman,F,12th,Figueroa High School,87,69
5539,Isaac Johnson,M,9th,Figueroa High School,90,67
5540,Charles Blevins,M,11th,Figueroa High School,83,78
5541,Brandy Suarez,F,9th,Figueroa High School,97,66
5542,Kyle Allen,M,10th,Figueroa High School,78,73
5543,Katrina Best,F,9th,Figueroa High School,96,61
5544,Ruth Cox,F,9th,Figueroa High School,80,82
5545,Melissa Stanley,F,11th,Figueroa High School,88,99
5546,Katelyn Diaz,F,11th,Figueroa High School,84,73
5547,Carol Brown,F,10th,Figueroa High School,96,84
5548,Edward Conway,M,12th,Figueroa High School,76,76
5549,Joshua Paul,M,9th,Figueroa High School,72,94
5550,Amanda Edwards,F,9th,Figueroa High School,80,75
5551,John Torres,M,9th,Figueroa High School,80,55
5552,Richard Roberts,M,10th,Figueroa High School,96,61
5553,Joseph Acevedo,M,9th,Figueroa High School,92,83
5554,Joseph Perez,M,12th,Figueroa High School,75,56
5555,Desiree Hayden,F,10th,Figueroa High School,90,97
5556,April Rogers,F,11th,Figueroa High School,89,96
10744,Anthony Richardson,M,9th,Hernandez High School,71,95
10745,Benjamin Owens,M,9th,Hernandez High School,96,93
10746,Matthew Wood,M,11th,Hernandez High School,87,70
10747,Cheryl Schultz,F,12th,Hernandez High School,72,70
10748,Robert Hogan,M,9th,Hernandez High School,66,88
10749,Mackenzie Scott,F,9th,Hernandez High School,81,62
10750,Patricia Ramsey,F,11th,Hernandez High School,84,93
10751,Benjamin Allen,M,11th,Hernandez High School,82,86
10752,Mary Hammond,F,10th,Hernandez High School,68,97
10753,Jeffery Nichols,M,11th,Hernandez High School,67,70
10754,Scott Tucker,M,12th,Hernandez High School,84,64
10755,Robert Flores,M,9th,Hernandez High School,85,61
10756,Dr. Gabrielle Morris,F,9th,Hernandez High School,91,83
10757,Amber Mclaughlin,F,9th,Hernandez High School,91,68
10758,Walter Hernandez,M,12th,Hernandez High School,96,77
10759,Charles Boone,M,9th,Hernandez High School,92,88
10760,Cindy Thompson,F,12th,Hernandez High School,91,75
10761,Daniel Cook,M,9th,Hernandez High School,94,66
10762,Kelli Adams,F,9th,Hernandez High School,79,72
10763,Michael Flores,M,9th,Hernandez High School,93,60
10764,Matthew Lowe,M,11th,Hernandez High School,80,59
10765,Ivan Miller,M,11th,Hernandez High School,97,74
10766,Brett Holt,M,11th,Hernandez High School,70,87
10767,Henry Turner,M,12th,Hernandez High School,72,61
10768,Rachel Erickson,F,11th,Hernandez High School,96,82
10769,Carol Sanchez,F,9th,Hernandez High School,92,97
10770,Matthew Rodriguez,M,12th,Hernandez High School,80,62
10771,Emily Esparza,F,11th,Hernandez High School,73,60
10772,Jacob Skinner Jr.,M,9th,Hernandez High School,96,68
10773,Holly Tucker,F,10th,Hernandez High School,83,69
10774,Rickey Buckley,M,9th,Hernandez High School,63,74
10775,Ann Stevens,F,9th,Hernandez High School,87,96
10776,Shawn Reyes,M,12th,Hernandez High School,92,79
10777,Marie Barrett,F,12th,Hernandez High School,64,58
10778,Jennifer Ball,F,11th,Hernandez High School,99,66
10779,Brandon Young,M,9th,Hernandez High School,74,96
10780,Lori Miller,F,9th,Hernandez High School,81,89
10781,Miss Lisa Kennedy,F,12th,Hernandez High School,68,80
10782,Timothy Byrd DDS,M,12th,Hernandez High School,73,81
10783,Dylan Stewart,M,10th,Hernandez High School,93,71
10784,Debra Lopez,F,11th,Hernandez High School,83,91
10785,Julie Hawkins,F,10th,Hernandez High School,97,88
10786,Charles Reeves,M,11th,Hernandez High School,70,68
10787,Robert Wilson,M,9th,Hernandez High School,93,75
10788,Denise Silva,F,12th,Hernandez High School,93,70
10789,Haley Jordan PhD,F,12th,Hernandez High School,81,90
10790,Sheila Anderson,F,12th,Hernandez High School,69,63
10791,Brandon Nguyen,M,9th,Hernandez High School,75,58
10792,Deborah Mack DVM,F,9th,Hernandez High School,72,90
10793,Richard Gates,M,10th,Hernandez High School,79,91
10794,Gregory Sutton,M,12th,Hernandez High School,96,80
10795,Mary Campbell,F,9th,Hernandez High School,91,83
10796,Kathleen Miller,F,11th,Hernandez High School,67,83
10797,Angelica Everett,F,10th,Hernandez High School,85,73
10798,Aaron Sloan,M,9th,Hernandez High School,80,63
10799,Spencer Taylor,M,9th,Hernandez High School,79,87
10800,Kyle Stewart,M,9th,Hernandez High School,86,56
10801,Jonathan Casey,M,11th,Hernandez High School,78,90
10802,Nicole Howard,F,9th,Hernandez High School,96,77
10803,Mckenzie Morris DVM,F,9th,Hernandez High School,67,96
10804,Roberto Jones,M,10th,Hernandez High School,93,61
10805,Ellen Cooper,F,11th,Hernandez High School,81,98
10806,Melanie Rowland,F,9th,Hernandez High School,97,78
10807,Steven Merritt,M,9th,Hernandez High School,98,89
10808,William Gutierrez,M,10th,Hernandez High School,88,93
10809,Shannon Soto,F,9th,Hernandez High School,80,85
10810,Alex Fischer,M,10th,Hernandez High School,96,56
10811,Charles Clark,M,12th,Hernandez High School,85,93
10812,Maria Gonzalez,F,10th,Hernandez High School,92,74
10813,Danny French,M,10th,Hernandez High School,82,55
10814,Sheila Mathis,F,9th,Hernandez High School,75,94
10815,Jessica Jones,F,12th,Hernandez High School,69,85
10816,Jacob Romero,M,9th,Hernandez High School,97,90
10817,Megan Saunders MD,F,9th,Hernandez High School,73,58
10818,Nathan Fernandez,M,9th,Hernandez High School,66,81
10819,Crystal Jacobs,F,10th,Hernandez High School,86,65
10820,Thomas Clarke,M,12th,Hernandez High School,87,80
10821,Joseph Cooper,M,9th,Hernandez High School,67,84
10822,Tina Meyer MD,F,9th,Hernandez High School,83,55
10823,Maria Gonzalez,F,9th,Hernandez High School,69,88
10824,Dennis Martinez,M,9th,Hernandez High School,77,97
10825,Casey Davis,F,12th,Hernandez High School,78,67
10826,Melanie Heath,F,11th,Hernandez High School,71,99
10827,Benjamin Lewis,M,12th,Hernandez High School,94,66
10828,Jerry Wallace,M,9th,Hernandez High School,69,87
10829,Shannon Stewart,F,10th,Hernandez High School,76,64
10830,Donna Grant,F,11th,Hernandez High School,71,98
10831,Doris Lopez,F,9th,Hernandez High School,85,74
10832,James Lewis,M,11th,Hernandez High School,78,97
10833,Catherine Moore,F,10th,Hernandez High School,97,95
10834,William Kennedy,M,9th,Hernandez High School,73,71
10835,Melissa Hall,F,12th,Hernandez High School,80,65
10836,Christy Jarvis,F,12th,Hernandez High School,84,62
10837,Scott Garza,M,9th,Hernandez High School,84,84
10838,Terry Evans,M,9th,Hernandez High School,86,61
10839,Jeffrey Mann,M,11th,Hernandez High School,83,68
10840,Harold Sutton MD,M,10th,Hernandez High School,64,99
10841,Michelle Roberts,F,9th,Hernandez High School,69,81
10842,Marcus Drake,M,10th,Hernandez High School,90,87
10843,Thomas Matthews,M,11th,Hernandez High School,94,60
10844,Amanda Brady,F,10th,Hernandez High School,75,89
10845,Peggy Henson,F,10th,Hernandez High School,93,77
10846,Jamie Nelson,F,9th,Hernandez High School,86,76
10847,James Allen DVM,M,9th,Hernandez High School,64,98
10848,Shelly Snyder,F,11th,Hernandez High School,68,73
10849,Joshua Silva,M,9th,Hernandez High School,91,59
10850,Robin Hull,F,11th,Hernandez High School,83,92
10851,Kristin Parks,F,9th,Hernandez High School,71,72
10852,Edward Clarke,M,10th,Hernandez High School,76,96
10853,Samantha Collins,F,10th,Hernandez High School,74,61
10854,Caroline Hanna,F,9th,Hernandez High School,67,65
10855,Anthony Meza,M,10th,Hernandez High School,64,60
10856,Daniel Williams,M,9th,Hernandez High School,83,81
10857,Brittany Wright,F,11th,Hernandez High School,64,90
10858,Timothy Stuart,M,10th,Hernandez High School,83,96
10859,Morgan Dougherty,F,11th,Hernandez High School,83,91
10860,Steven Walker,M,9th,Hernandez High School,82,73
10861,Tracy Charles,F,12th,Hernandez High School,71,86
10862,Jeffery Cook,M,10th,Hernandez High School,87,65
10863,Nancy Davies,F,9th,Hernandez High School,90,90
10864,Amy Thompson,F,12th,Hernandez High School,92,64
10865,Dr. Lauren Perry,F,9th,Hernandez High School,95,93
10866,Ashley Anderson,F,9th,Hernandez High School,85,91
10867,Dawn Gonzales,F,12th,Hernandez High School,89,61
10868,Ricardo Valdez,M,12th,Hernandez High School,97,63
10869,Eric Riley MD,M,10th,Hernandez High School,70,82
10870,Dylan Cline,M,9th,Hernandez High School,65,95
10871,Tracy Diaz,F,9th,Hernandez High School,99,58
10872,Rodney Jones,M,10th,Hernandez High School,85,95
10873,Samantha Hardin,F,11th,Hernandez High School,90,88
10874,Kayla Rodriguez,F,10th,Hernandez High School,69,85
10875,Joseph Ford,M,12th,Hernandez High School,89,80
10876,Laura Nguyen,F,10th,Hernandez High School,87,79
10877,Ian Smith,M,9th,Hernandez High School,92,81
10878,William Patton,M,12th,Hernandez High School,74,80
10879,Thomas Wagner,M,9th,Hernandez High School,63,81
10880,David Ellis,M,9th,Hernandez High School,85,79
10881,Alan Clark,M,9th,Hernandez High School,78,84
10882,Daniel Dunn,M,12th,Hernandez High School,85,79
10883,Samuel Farley,M,11th,Hernandez High School,98,56
10884,Sean Knight,M,9th,Hernandez High School,64,66
10885,Adam Shaw,M,12th,Hernandez High School,85,60
10886,Lisa Turner,F,10th,Hernandez High School,96,93
10887,Thomas Zhang,M,9th,Hernandez High School,96,64
10888,Leslie Cooper,F,10th,Hernandez High School,76,71
10889,Jamie Rogers DDS,F,9th,Hernandez High School,76,91
10890,Sara Roberts,F,9th,Hernandez High School,63,99
10891,Natalie Terry,F,10th,Hernandez High School,78,67
10892,Alex Donovan,M,11th,Hernandez High School,99,97
10893,Nicholas Gibson,M,10th,Hernandez High School,78,89
10894,Tracy Cantrell,M,10th,Hernandez High School,94,73
10895,Jessica Taylor,F,12th,Hernandez High School,91,56
10896,Kenneth Savage,M,10th,Hernandez High School,74,83
10897,Gregory Hester,M,12th,Hernandez High School,90,81
10898,Natasha Lee MD,F,10th,Hernandez High School,82,98
10899,Dustin Barnett,M,10th,Hernandez High School,81,80
10900,Brian Williams,M,9th,Hernandez High School,74,89
10901,Ms. Paula Taylor,F,12th,Hernandez High School,90,76
10902,Miranda Medina,F,11th,Hernandez High School,80,89
10903,Jason Evans,M,12th,Hernandez High School,69,83
10904,Alan Williams,M,9th,Hernandez High School,82,85
10905,Tyler Wilkerson,M,10th,Hernandez High School,88,57
10906,Jimmy Lane,M,9th,Hernandez High School,70,71
10907,Rebecca Richards,F,10th,Hernandez High School,87,92
10908,Max Monroe,M,9th,Hernandez High School,85,80
10909,Adrian Gallagher,M,11th,Hernandez High School,93,86
10910,Sheila Mendez,F,9th,Hernandez High School,66,71
10911,Theodore Mendez DDS,M,9th,Hernandez High School,97,69
10912,Tyler Bailey,M,10th,Hernandez High School,66,66
10913,Kaitlyn West,F,11th,Hernandez High School,77,71
10914,Kristen Lee,F,9th,Hernandez High School,75,90
10915,Anthony Decker,M,11th,Hernandez High School,70,79
10916,Connie Hess,F,10th,Hernandez High School,81,67
10917,Justin Murray,M,9th,Hernandez High School,74,84
10918,James Cobb,M,10th,Hernandez High School,85,84
10919,Alexandra Mckinney,F,12th,Hernandez High School,95,56
10920,Howard Kennedy,M,12th,Hernandez High School,92,97
10921,Lisa Harper,F,12th,Hernandez High School,72,91
10922,William Carter,M,11th,Hernandez High School,77,66
10923,Paul Martinez,M,10th,Hernandez High School,79,82
10924,Denise Bean,F,9th,Hernandez High School,85,92
10925,Kelly Randall,F,11th,Hernandez High School,87,89
10926,Frank Mason,M,10th,Hernandez High School,95,87
10927,Lisa Fuller,F,12th,Hernandez High School,97,76
10928,Jeremy Anderson,M,10th,Hernandez High School,83,95
10929,Donna Wise,F,10th,Hernandez High School,85,74
10930,Joshua White,M,9th,Hernandez High School,77,81
10931,Victor Olson,M,9th,Hernandez High School,68,88
10932,Jeffrey Peters,M,12th,Hernandez High School,88,76
10933,Donna Giles,F,11th,Hernandez High School,77,86
10934,Christine Jackson,F,11th,Hernandez High School,70,77
10935,Ms. Rebecca Johnson,F,10th,Hernandez High School,73,74
10936,Stephanie Klein,F,9th,Hernandez High School,94,56
10937,Krystal Anderson,F,10th,Hernandez High School,89,98
10938,Nicole Thornton,F,12th,Hernandez High School,79,87
10939,Benjamin Abbott,M,9th,Hernandez High School,69,57
10940,Stephanie Ross,F,11th,Hernandez High School,95,69
10941,Gina Watkins,F,11th,Hernandez High School,87,93
10942,Tammy Burke,F,11th,Hernandez High School,95,84
10943,Clifford Gonzalez,M,9th,Hernandez High School,64,69
10944,David Jones,M,10th,Hernandez High School,65,87
10945,Chase Williams,M,12th,Hernandez High School,95,93
10946,Keith Drake,M,11th,Hernandez High School,83,57
10947,Philip Walsh,M,10th,Hernandez High School,89,65
10948,Zachary Campbell,M,10th,Hernandez High School,83,74
10949,Lindsey Campbell,F,9th,Hernandez High School,73,79
10950,Christy Hammond,F,9th,Hernandez High School,96,68
10951,Riley Skinner,M,10th,Hernandez High School,71,78
10952,Michael Webb,M,12th,Hernandez High School,99,77
10953,Matthew Allen,M,10th,Hernandez High School,99,83
10954,Anthony Smith,M,12th,Hernandez High School,89,79
10955,Michael Martinez,M,12th,Hernandez High School,66,91
10956,Joel Hernandez,M,12th,Hernandez High School,99,83
10957,Amy Taylor,F,12th,Hernandez High School,78,64
10958,Maria Maldonado,F,10th,Hernandez High School,67,68
10959,Joan Patel,F,10th,Hernandez High School,79,55
10960,Gabrielle Sanchez,F,9th,Hernandez High School,81,77
10961,Heather Cook,F,10th,Hernandez High School,83,84
10962,Aaron Green,M,11th,Hernandez High School,89,95
10963,Chad Anderson,M,10th,Hernandez High School,69,81
10964,Kelly Bass,F,12th,Hernandez High School,67,95
10965,Lauren Moore,F,9th,Hernandez High School,72,60
10966,Andrew Guerra,M,11th,Hernandez High School,66,92
10967,Vanessa Marquez,F,10th,Hernandez High School,71,68
10968,Lisa Boyer,F,9th,Hernandez High School,80,91
10969,Elizabeth White,F,11th,Hernandez High School,80,77
10970,Benjamin Tucker,M,11th,Hernandez High School,77,65
10971,Janet Wilkinson,F,12th,Hernandez High School,68,55
10972,Charles Ramos,M,9th,Hernandez High School,85,99
10973,Thomas Spencer,M,10th,Hernandez High School,80,68
10974,Tara Mcguire,F,10th,Hernandez High School,75,78
10975,Kimberly Peters,F,10th,Hernandez High School,92,82
10976,Amy Maldonado,F,10th,Hernandez High School,65,98
10977,Debra Adams,F,12th,Hernandez High School,98,84
10978,Alexis Thompson,F,10th,Hernandez High School,75,94
10979,Patrick Ramos,M,11th,Hernandez High School,94,84
10980,Felicia Fischer,F,9th,Hernandez High School,82,69
10981,Jason Gamble,M,11th,Hernandez High School,88,56
10982,Alexander Wallace,M,9th,Hernandez High School,78,97
10983,David Johnson,M,12th,Hernandez High School,79,61
10984,Roger Burns,M,12th,Hernandez High School,75,73
10985,Megan Murray,F,10th,Hernandez High School,74,89
10986,Ann Baker,F,12th,Hernandez High School,72,75
10987,Bobby Gonzalez,M,9th,Hernandez High School,84,82
10988,Stacey Powell,F,10th,Hernandez High School,94,63
10989,Dawn Rush,F,10th,Hernandez High School,99,93
10990,Rebecca Ray,F,12th,Hernandez High School,94,95
10991,Shaun Pace,M,10th,Hernandez High School,77,82
10992,Diane Delgado,F,11th,Hernandez High School,68,71
10993,Melinda Brown,F,12th,Hernandez High School,85,56
10994,Jesse Morris,M,11th,Hernandez High School,89,58
10995,Rick Conrad,M,12th,Hernandez High School,91,62
11113,Peter Perez,M,12th,Hernandez High School,63,86
11114,Misty Malone,F,9th,Hernandez High School,85,62
11115,Kimberly Moore,F,12th,Hernandez High School,85,94
11116,Jeff Thomas,M,11th,Hernandez High School,95,87
11117,Daniel Dougherty,M,10th,Hernandez High School,65,92
11118,Dawn Johnston,F,11th,Hernandez High School,72,90
11119,Christopher Crawford DDS,M,11th,Hernandez High School,76,77
11120,Jimmy Shea Jr.,M,11th,Hernandez High School,74,62
11121,Joann Brown,F,9th,Hernandez High School,72,86
11122,Dana Martin,F,11th,Hernandez High School,73,92
11123,Jeffrey Collins,M,11th,Hernandez High School,84,74
11124,Jeffrey Miller,M,11th,Hernandez High School,95,69
11125,Gregg Smith,M,10th,Hernandez High School,98,60
11126,Susan Peterson,F,12th,Hernandez High School,79,96
11127,Samantha Butler,F,10th,Hernandez High School,66,84
11128,Jonathan Silva,M,12th,Hernandez High School,90,70
11129,Dustin Torres,M,10th,Hernandez High School,86,94
11130,Brian Jones,M,12th,Hernandez High School,98,66
11131,Roger Case,M,10th,Hernandez High School,82,67
11132,Sally Armstrong,F,12th,Hernandez High School,86,67
11133,Lori Johnson,F,9th,Hernandez High School,93,59
11134,Steven Fields,M,9th,Hernandez High School,93,76
11135,Lindsey Fox,F,9th,Hernandez High School,96,81
11136,Felicia Reed,F,12th,Hernandez High School,99,57
11137,Crystal Drake,F,11th,Hernandez High School,92,56
11138,Christopher Perez,M,11th,Hernandez High School,83,81
11139,Craig Gilbert,M,11th,Hernandez High School,82,69
11140,Roy Moore,M,12th,Hernandez High School,83,65
11141,Danielle Taylor,F,12th,Hernandez High School,89,77
11142,Patrick Fisher,M,9th,Hernandez High School,70,60
11143,Tony Anthony,M,11th,Hernandez High School,71,58
11144,Matthew Brock,M,9th,Hernandez High School,74,89
11145,James Campbell,M,12th,Hernandez High School,65,61
11146,Andrew Miller,M,10th,Hernandez High School,69,90
11147,Seth Sanchez,M,12th,Hernandez High School,71,70
11148,Richard Black,M,12th,Hernandez High School,71,94
11149,Thomas Clarke,M,11th,Hernandez High School,76,67
11150,Kimberly Clark,F,9th,Hernandez High School,63,58
11151,Caitlin Nelson,F,11th,Hernandez High School,69,71
11152,Paul Butler,M,9th,Hernandez High School,75,92
11153,Stephanie Allen,F,11th,Hernandez High School,64,87
11154,Mr. Joshua Cunningham,M,12th,Hernandez High School,86,91
